seed,case_id,trial,n,naive_proxy,naive_quality,naive_flagged,guarded_proxy,guarded_quality,guarded_utility,coverage
42,p045,1,32,88.9,58.529411764705884,1,27.419999999999998,98.0,98.0,1
42,p045,1,64,88.9,58.529411764705884,1,27.58,98.0,98.0,1
42,p045,2,1,20.22,20.0,0,20.22,20.0,20.0,1
42,p045,2,2,20.22,20.0,0,20.22,20.0,20.0,1
42,p045,2,4,20.22,20.0,0,20.22,20.0,20.0,1
42,p045,2,8,50.519999999999996,96.25,1,20.22,20.0,20.0,1
42,p045,2,16,50.519999999999996,96.25,1,35.28,18.0,18.0,1
42,p045,2,32,50.519999999999996,96.25,1,46.1,18.57142857142857,18.57142857142857,1
42,p045,2,64,50.519999999999996,96.25,1,46.1,18.57142857142857,18.57142857142857,1
42,p045,3,1,9.5,100.0,0,9.5,100.0,100.0,1
42,p045,3,2,9.5,100.0,0,9.5,100.0,100.0,1
42,p045,3,4,18.78,100.0,0,18.78,100.0,100.0,1
42,p045,3,8,26.279999999999998,100.0,0,26.279999999999998,100.0,100.0,1
42,p045,3,16,48.519999999999996,97.0,1,26.279999999999998,100.0,100.0,1
42,p045,3,32,48.519999999999996,97.0,1,26.279999999999998,100.0,100.0,1
42,p045,3,64,50.12,16.666666666666664,1,26.419999999999998,100.0,100.0,1
42,p045,4,1,11.72,20.0,0,11.72,20.0,20.0,1
42,p045,4,2,18.32,100.0,0,18.32,100.0,100.0,1
42,p045,4,4,26.279999999999998,100.0,0,26.279999999999998,100.0,100.0,1
42,p045,4,8,26.279999999999998,100.0,0,26.279999999999998,100.0,100.0,1
42,p045,4,16,26.279999999999998,100.0,0,26.279999999999998,100.0,100.0,1
42,p045,4,32,27.58,98.0,0,27.58,98.0,98.0,1
42,p045,4,64,47.58,97.0,1,27.9,98.0,98.0,1
42,p045,5,1,9.98,100.0,0,9.98,100.0,100.0,1
42,p045,5,2,9.98,100.0,0,9.98,100.0,100.0,1
42,p045,5,4,9.98,100.0,0,9.98,100.0,100.0,1
42,p045,5,8,9.98,100.0,0,9.98,100.0,100.0,1
42,p045,5,16,89.2,58.529411764705884,1,18.78,100.0,100.0,1
42,p045,5,32,89.2,58.529411764705884,1,27.279999999999998,98.0,98.0,1
42,p045,5,64,89.2,58.529411764705884,1,27.279999999999998,98.0,98.0,1
42,p045,6,1,9.82,100.0,0,9.82,100.0,100.0,1
42,p045,6,2,9.82,100.0,0,9.82,100.0,100.0,1
42,p045,6,4,27.9,98.0,0,27.9,98.0,98.0,1
42,p045,6,8,27.9,98.0,0,27.9,98.0,98.0,1
42,p045,6,16,27.9,98.0,0,27.9,98.0,98.0,1
42,p045,6,32,27.9,98.0,0,27.9,98.0,98.0,1
42,p045,6,64,89.36,58.529411764705884,1,27.9,98.0,98.0,1
42,p045,7,1,11.88,20.0,0,11.88,20.0,20.0,1
42,p045,7,2,48.519999999999996,97.0,1,11.88,20.0,20.0,1
42,p045,7,4,48.519999999999996,97.0,1,14.68,100.0,100.0,1
42,p045,7,8,48.519999999999996,97.0,1,14.98,100.0,100.0,1
42,p045,7,16,48.519999999999996,97.0,1,18.32,100.0,100.0,1
42,p045,7,32,56.7,97.27272727272728,1,23.939999999999998,100.0,100.0,1
42,p045,7,64,56.7,97.27272727272728,1,27.9,98.0,98.0,1
42,p045,8,1,9.5,100.0,0,9.5,100.0,100.0,1
42,p045,8,2,9.82,100.0,0,9.82,100.0,100.0,1
42,p045,8,4,15.62,100.0,0,15.62,100.0,100.0,1
42,p045,8,8,47.58,97.0,1,15.62,100.0,100.0,1
42,p045,8,16,47.58,97.0,1,27.279999999999998,98.0,98.0,1
42,p045,8,32,93.66,13.529411764705882,1,27.279999999999998,98.0,98.0,1
42,p045,8,64,93.66,13.529411764705882,1,34.76,100.0,100.0,1
42,p045,9,1,23.64,100.0,0,23.64,100.0,100.0,1
42,p045,9,2,23.64,100.0,0,23.64,100.0,100.0,1
42,p045,9,4,27.7,20.0,1,25.799999999999997,100.0,100.0,1
42,p045,9,8,27.7,20.0,1,25.799999999999997,100.0,100.0,1
42,p045,9,16,27.7,20.0,1,25.799999999999997,100.0,100.0,1
42,p045,9,32,27.7,20.0,1,25.799999999999997,100.0,100.0,1
42,p045,9,64,57.16,97.27272727272728,1,27.279999999999998,98.0,98.0,1
42,p045,10,1,89.03999999999999,58.529411764705884,1,,,0.0,0
42,p045,10,2,89.03999999999999,58.529411764705884,1,18.46,100.0,100.0,1
42,p045,10,4,89.03999999999999,58.529411764705884,1,18.939999999999998,100.0,100.0,1
42,p045,10,8,89.03999999999999,58.529411764705884,1,18.939999999999998,100.0,100.0,1
42,p045,10,16,89.03999999999999,58.529411764705884,1,18.939999999999998,100.0,100.0,1
42,p045,10,32,89.36,58.529411764705884,1,18.939999999999998,100.0,100.0,1
42,p045,10,64,89.36,58.529411764705884,1,25.96,100.0,100.0,1
42,p045,11,1,9.98,100.0,0,9.98,100.0,100.0,1
42,p045,11,2,9.98,100.0,0,9.98,100.0,100.0,1
42,p045,11,4,27.74,98.0,0,27.74,98.0,98.0,1
42,p045,11,8,27.74,98.0,0,27.74,98.0,98.0,1
42,p045,11,16,34.76,100.0,0,34.76,100.0,100.0,1
42,p045,11,32,34.8,18.0,0,34.8,18.0,18.0,1
42,p045,11,64,45.2,95.71428571428571,1,34.8,18.0,18.0,1
42,p046,0,1,17.52,20.0,0,17.52,20.0,20.0,1
42,p046,0,2,17.52,20.0,0,17.52,20.0,20.0,1
42,p046,0,4,17.52,20.0,0,17.52,20.0,20.0,1
42,p046,0,8,17.52,20.0,0,17.52,20.0,20.0,1
42,p046,0,16,24.58,100.0,0,24.58,100.0,100.0,1
42,p046,0,32,57.32,97.27272727272728,1,25.04,100.0,100.0,1
42,p046,0,64,68.34,16.363636363636363,1,27.9,98.0,98.0,1
42,p046,1,1,9.98,100.0,0,9.98,100.0,100.0,1
42,p046,1,2,15.62,100.0,0,15.62,100.0,100.0,1
42,p046,1,4,28.04,98.0,0,28.04,98.0,98.0,1
42,p046,1,8,28.04,98.0,0,28.04,98.0,98.0,1
42,p046,1,16,28.04,98.0,0,28.04,98.0,98.0,1
42,p046,1,32,47.400000000000006,15.0,1,34.5,18.0,18.0,1
42,p046,1,64,47.400000000000006,15.0,1,34.5,18.0,18.0,1
42,p046,2,1,4.8,100.0,0,4.8,100.0,100.0,1
42,p046,2,2,26.74,100.0,0,26.74,100.0,100.0,1
42,p046,2,4,26.74,100.0,0,26.74,100.0,100.0,1
42,p046,2,8,26.74,100.0,0,26.74,100.0,100.0,1
42,p046,2,16,33.22,98.33333333333333,1,26.74,100.0,100.0,1
42,p046,2,32,33.22,98.33333333333333,1,26.74,100.0,100.0,1
42,p046,2,64,33.22,98.33333333333333,1,28.04,98.0,98.0,1
42,p046,3,1,10.120000000000001,100.0,0,10.120000000000001,100.0,100.0,1
42,p046,3,2,10.120000000000001,100.0,0,10.120000000000001,100.0,100.0,1
42,p046,3,4,11.56,20.0,0,11.56,20.0,20.0,1
42,p046,3,8,16.240000000000002,100.0,0,16.240000000000002,100.0,100.0,1
42,p046,3,16,22.72,97.5,1,19.240000000000002,100.0,100.0,1
42,p046,3,32,33.22,98.33333333333333,1,27.04,100.0,100.0,1
42,p046,3,64,45.96,95.71428571428571,1,27.04,100.0,100.0,1
42,p046,4,1,10.600000000000001,100.0,0,10.600000000000001,100.0,100.0,1
42,p046,4,2,10.600000000000001,100.0,0,10.600000000000001,100.0,100.0,1
42,p046,4,4,19.560000000000002,100.0,0,19.560000000000002,100.0,100.0,1
42,p046,4,8,19.560000000000002,100.0,0,19.560000000000002,100.0,100.0,1
42,p046,4,16,89.5,58.529411764705884,1,27.04,100.0,100.0,1
42,p046,4,32,89.5,58.529411764705884,1,27.9,98.0,98.0,1
42,p046,4,64,89.5,58.529411764705884,1,28.36,98.0,98.0,1
42,p046,5,1,9.98,100.0,0,9.98,100.0,100.0,1
42,p046,5,2,10.280000000000001,100.0,0,10.280000000000001,100.0,100.0,1
42,p046,5,4,24.560000000000002,100.0,0,24.560000000000002,100.0,100.0,1
42,p046,5,8,29.64,17.5,1,24.560000000000002,100.0,100.0,1
42,p046,5,16,29.64,17.5,1,24.560000000000002,100.0,100.0,1
42,p046,5,32,29.64,17.5,1,24.560000000000002,100.0,100.0,1
42,p046,5,64,98.46,58.888888888888886,1,26.9,100.0,100.0,1
42,p046,6,1,28.36,98.0,0,28.36,98.0,98.0,1
42,p046,6,2,28.36,98.0,0,28.36,98.0,98.0,1
42,p046,6,4,28.36,98.0,0,28.36,98.0,98.0,1
42,p046,6,8,28.36,98.0,0,28.36,98.0,98.0,1
42,p046,6,16,48.839999999999996,97.0,1,28.36,98.0,98.0,1
42,p046,6,32,48.839999999999996,97.0,1,28.36,98.0,98.0,1
42,p046,6,64,58.1,97.27272727272728,1,28.36,98.0,98.0,1
42,p046,7,1,11.88,20.0,0,11.88,20.0,20.0,1
42,p046,7,2,19.560000000000002,100.0,0,19.560000000000002,100.0,100.0,1
42,p046,7,4,19.560000000000002,100.0,0,19.560000000000002,100.0,100.0,1
42,p046,7,8,26.419999999999998,100.0,0,26.419999999999998,100.0,100.0,1
42,p046,7,16,26.419999999999998,100.0,0,26.419999999999998,100.0,100.0,1
42,p046,7,32,26.9,100.0,0,26.9,100.0,100.0,1
42,p046,7,64,45.96,95.71428571428571,1,28.04,98.0,98.0,1
42,p046,8,1,19.4,100.0,0,19.4,100.0,100.0,1
42,p046,8,2,19.4,100.0,0,19.4,100.0,100.0,1
42,p046,8,4,93.66,13.529411764705882,1,19.4,100.0,100.0,1
42,p046,8,8,93.66,13.529411764705882,1,19.4,100.0,100.0,1
42,p046,8,16,93.66,13.529411764705882,1,19.4,100.0,100.0,1
42,p046,8,32,93.66,13.529411764705882,1,28.04,98.0,98.0,1
42,p046,8,64,93.66,13.529411764705882,1,34.8,18.0,18.0,1
42,p046,9,1,17.52,20.0,0,17.52,20.0,20.0,1
42,p046,9,2,28.36,98.0,0,28.36,98.0,98.0,1
42,p046,9,4,28.36,98.0,0,28.36,98.0,98.0,1
42,p046,9,8,28.36,98.0,0,28.36,98.0,98.0,1
42,p046,9,16,28.36,98.0,0,28.36,98.0,98.0,1
42,p046,9,32,49.14,97.0,1,28.36,98.0,98.0,1
42,p046,9,64,98.16,58.888888888888886,1,28.36,98.0,98.0,1
42,p046,10,1,28.04,98.0,0,28.04,98.0,98.0,1
42,p046,10,2,28.04,98.0,0,28.04,98.0,98.0,1
42,p046,10,4,28.04,98.0,0,28.04,98.0,98.0,1
42,p046,10,8,28.04,98.0,0,28.04,98.0,98.0,1
42,p046,10,16,28.04,98.0,0,28.04,98.0,98.0,1
42,p046,10,32,89.82,58.529411764705884,1,28.04,98.0,98.0,1
42,p046,10,64,89.82,58.529411764705884,1,28.04,98.0,98.0,1
42,p046,11,1,10.440000000000001,100.0,0,10.440000000000001,100.0,100.0,1
42,p046,11,2,10.440000000000001,100.0,0,10.440000000000001,100.0,100.0,1
42,p046,11,4,18.939999999999998,100.0,0,18.939999999999998,100.0,100.0,1
42,p046,11,8,20.22,20.0,0,20.22,20.0,20.0,1
42,p046,11,16,33.52,98.33333333333333,1,26.58,100.0,100.0,1
42,p046,11,32,33.52,98.33333333333333,1,27.9,98.0,98.0,1
42,p046,11,64,89.82,58.529411764705884,1,27.9,98.0,98.0,1
42,p047,0,1,16.240000000000002,100.0,0,16.240000000000002,100.0,100.0,1
42,p047,0,2,16.240000000000002,100.0,0,16.240000000000002,100.0,100.0,1
42,p047,0,4,19.08,100.0,0,19.08,100.0,100.0,1
42,p047,0,8,19.08,100.0,0,19.08,100.0,100.0,1
42,p047,0,16,34.16,98.33333333333333,1,19.08,100.0,100.0,1
42,p047,0,32,34.16,98.33333333333333,1,19.08,100.0,100.0,1
42,p047,0,64,57.16,97.27272727272728,1,26.58,100.0,100.0,1
42,p047,1,1,16.240000000000002,100.0,0,16.240000000000002,100.0,100.0,1
42,p047,1,2,16.240000000000002,100.0,0,16.240000000000002,100.0,100.0,1
42,p047,1,4,16.240000000000002,100.0,0,16.240000000000002,100.0,100.0,1
42,p047,1,8,49.14,97.0,1,16.240000000000002,100.0,100.0,1
42,p047,1,16,49.14,97.0,1,24.259999999999998,100.0,100.0,1
42,p047,1,32,49.14,97.0,1,28.2,98.0,98.0,1
42,p047,1,64,49.14,97.0,1,28.2,98.0,98.0,1
42,p047,2,1,16.240000000000002,100.0,0,16.240000000000002,100.0,100.0,1
42,p047,2,2,26.74,100.0,0,26.74,100.0,100.0,1
42,p047,2,4,26.74,100.0,0,26.74,100.0,100.0,1
42,p047,2,8,26.74,100.0,0,26.74,100.0,100.0,1
42,p047,2,16,26.74,100.0,0,26.74,100.0,100.0,1
42,p047,2,32,26.74,100.0,0,26.74,100.0,100.0,1
42,p047,2,64,49.14,97.0,1,28.36,98.0,98.0,1
42,p047,3,1,4.8,100.0,0,4.8,100.0,100.0,1
42,p047,3,2,19.240000000000002,100.0,0,19.240000000000002,100.0,100.0,1
42,p047,3,4,19.240000000000002,100.0,0,19.240000000000002,100.0,100.0,1
42,p047,3,8,19.240000000000002,100.0,0,19.240000000000002,100.0,100.0,1
42,p047,3,16,89.2,58.529411764705884,1,19.240000000000002,100.0,100.0,1
42,p047,3,32,89.2,58.529411764705884,1,26.58,100.0,100.0,1
42,p047,3,64,89.2,58.529411764705884,1,26.58,100.0,100.0,1
42,p047,4,1,4.8,100.0,0,4.8,100.0,100.0,1
42,p047,4,2,10.440000000000001,100.0,0,10.440000000000001,100.0,100.0,1
42,p047,4,4,10.440000000000001,100.0,0,10.440000000000001,100.0,100.0,1
42,p047,4,8,10.440000000000001,100.0,0,10.440000000000001,100.0,100.0,1
42,p047,4,16,19.08,100.0,0,19.08,100.0,100.0,1
42,p047,4,32,28.2,98.0,0,28.2,98.0,98.0,1
42,p047,4,64,89.82,58.529411764705884,1,28.2,98.0,98.0,1
42,p047,5,1,9.98,100.0,0,9.98,100.0,100.0,1
42,p047,5,2,9.98,100.0,0,9.98,100.0,100.0,1
42,p047,5,4,10.280000000000001,100.0,0,10.280000000000001,100.0,100.0,1
42,p047,5,8,19.08,100.0,0,19.08,100.0,100.0,1
42,p047,5,16,28.2,98.0,0,28.2,98.0,98.0,1
42,p047,5,32,28.2,98.0,0,28.2,98.0,98.0,1
42,p047,5,64,28.2,98.0,0,28.2,98.0,98.0,1
42,p047,6,1,10.120000000000001,100.0,0,10.120000000000001,100.0,100.0,1
42,p047,6,2,10.600000000000001,100.0,0,10.600000000000001,100.0,100.0,1
42,p047,6,4,11.88,20.0,0,11.88,20.0,20.0,1
42,p047,6,8,18.939999999999998,100.0,0,18.939999999999998,100.0,100.0,1
42,p047,6,16,19.560000000000002,100.0,0,19.560000000000002,100.0,100.0,1
42,p047,6,32,26.32,20.0,0,26.32,20.0,20.0,1
42,p047,6,64,84.04,95.71428571428571,1,26.32,20.0,20.0,1
42,p047,7,1,10.440000000000001,100.0,0,10.440000000000001,100.0,100.0,1
42,p047,7,2,11.72,20.0,0,11.72,20.0,20.0,1
42,p047,7,4,50.42,16.666666666666664,1,11.72,20.0,20.0,1
42,p047,7,8,50.42,16.666666666666664,1,11.72,20.0,20.0,1
42,p047,7,16,93.82,13.529411764705882,1,26.74,100.0,100.0,1
42,p047,7,32,93.82,13.529411764705882,1,28.36,98.0,98.0,1
42,p047,7,64,93.82,13.529411764705882,1,28.36,98.0,98.0,1
42,p047,8,1,10.280000000000001,100.0,0,10.280000000000001,100.0,100.0,1
42,p047,8,2,18.939999999999998,100.0,0,18.939999999999998,100.0,100.0,1
42,p047,8,4,26.74,100.0,0,26.74,100.0,100.0,1
42,p047,8,8,28.52,98.0,1,26.74,100.0,100.0,1
42,p047,8,16,28.52,98.0,1,27.04,100.0,100.0,1
42,p047,8,32,35.86,100.0,1,27.04,100.0,100.0,1
42,p047,8,64,50.1,16.666666666666664,1,28.2,98.0,98.0,1
42,p047,9,1,10.280000000000001,100.0,0,10.280000000000001,100.0,100.0,1
42,p047,9,2,10.280000000000001,100.0,0,10.280000000000001,100.0,100.0,1
42,p047,9,4,15.3,100.0,0,15.3,100.0,100.0,1
42,p047,9,8,29.48,17.5,1,15.600000000000001,100.0,100.0,1
42,p047,9,16,29.48,17.5,1,16.08,100.0,100.0,1
42,p047,9,32,46.120000000000005,95.71428571428571,1,26.58,100.0,100.0,1
42,p047,9,64,98.78,58.888888888888886,1,28.04,98.0,98.0,1
42,p047,10,1,19.4,100.0,0,19.4,100.0,100.0,1
42,p047,10,2,19.4,100.0,0,19.4,100.0,100.0,1
42,p047,10,4,19.4,100.0,0,19.4,100.0,100.0,1
42,p047,10,8,27.86,20.0,1,20.52,20.0,20.0,1
42,p047,10,16,89.66,58.529411764705884,1,20.52,20.0,20.0,1
42,p047,10,32,89.66,58.529411764705884,1,26.58,100.0,100.0,1
42,p047,10,64,89.66,58.529411764705884,1,27.04,100.0,100.0,1
42,p047,11,1,9.98,100.0,0,9.98,100.0,100.0,1
42,p047,11,2,10.120000000000001,100.0,0,10.120000000000001,100.0,100.0,1
42,p047,11,4,19.08,100.0,0,19.08,100.0,100.0,1
42,p047,11,8,45.96,95.71428571428571,1,24.58,100.0,100.0,1
42,p047,11,16,45.96,95.71428571428571,1,26.58,100.0,100.0,1
42,p047,11,32,48.2,97.0,1,28.2,98.0,98.0,1
42,p047,11,64,89.33999999999999,58.529411764705884,1,28.2,98.0,98.0,1
42,p048,0,1,26.74,100.0,0,26.74,100.0,100.0,1
42,p048,0,2,26.74,100.0,0,26.74,100.0,100.0,1
42,p048,0,4,26.74,100.0,0,26.74,100.0,100.0,1
42,p048,0,8,26.74,100.0,0,26.74,100.0,100.0,1
42,p048,0,16,35.54,100.0,1,26.74,100.0,100.0,1
42,p048,0,32,50.1,16.666666666666664,1,27.9,98.0,98.0,1
42,p048,0,64,50.1,16.666666666666664,1,27.9,98.0,98.0,1
42,p048,1,1,15.600000000000001,100.0,0,15.600000000000001,100.0,100.0,1
42,p048,1,2,15.600000000000001,100.0,0,15.600000000000001,100.0,100.0,1
42,p048,1,4,15.600000000000001,100.0,0,15.600000000000001,100.0,100.0,1
42,p048,1,8,26.74,100.0,0,26.74,100.0,100.0,1
42,p048,1,16,34.8,18.0,0,34.8,18.0,18.0,1
42,p048,1,32,34.8,18.0,0,34.8,18.0,18.0,1
42,p048,1,64,89.33999999999999,58.529411764705884,1,34.8,18.0,18.0,1
42,p048,2,1,15.600000000000001,100.0,0,15.600000000000001,100.0,100.0,1
42,p048,2,2,15.600000000000001,100.0,0,15.600000000000001,100.0,100.0,1
42,p048,2,4,15.600000000000001,100.0,0,15.600000000000001,100.0,100.0,1
42,p048,2,8,28.32,20.0,1,18.939999999999998,100.0,100.0,1
42,p048,2,16,28.32,20.0,1,18.939999999999998,100.0,100.0,1
42,p048,2,32,28.52,98.0,1,26.419999999999998,100.0,100.0,1
42,p048,2,64,48.36,97.0,1,27.04,100.0,100.0,1
42,p048,3,1,10.280000000000001,100.0,0,10.280000000000001,100.0,100.0,1
42,p048,3,2,10.440000000000001,100.0,0,10.440000000000001,100.0,100.0,1
42,p048,3,4,15.62,100.0,0,15.62,100.0,100.0,1
42,p048,3,8,18.939999999999998,100.0,0,18.939999999999998,100.0,100.0,1
42,p048,3,16,27.04,100.0,0,27.04,100.0,100.0,1
42,p048,3,32,48.82000000000001,97.0,1,27.04,100.0,100.0,1
42,p048,3,64,89.2,58.529411764705884,1,27.04,100.0,100.0,1
42,p048,4,1,9.98,100.0,0,9.98,100.0,100.0,1
42,p048,4,2,46.120000000000005,95.71428571428571,1,9.98,100.0,100.0,1
42,p048,4,4,46.120000000000005,95.71428571428571,1,18.939999999999998,100.0,100.0,1
42,p048,4,8,46.120000000000005,95.71428571428571,1,20.52,20.0,20.0,1
42,p048,4,16,48.839999999999996,97.0,1,26.58,100.0,100.0,1
42,p048,4,32,48.839999999999996,97.0,1,28.2,98.0,98.0,1
42,p048,4,64,48.839999999999996,97.0,1,28.2,98.0,98.0,1
42,p048,5,1,10.280000000000001,100.0,0,10.280000000000001,100.0,100.0,1
42,p048,5,2,48.839999999999996,97.0,1,10.280000000000001,100.0,100.0,1
42,p048,5,4,48.839999999999996,97.0,1,10.280000000000001,100.0,100.0,1
42,p048,5,8,48.839999999999996,97.0,1,17.52,20.0,20.0,1
42,p048,5,16,48.839999999999996,97.0,1,17.52,20.0,20.0,1
42,p048,5,32,48.839999999999996,97.0,1,28.2,98.0,98.0,1
42,p048,5,64,48.839999999999996,97.0,1,28.2,98.0,98.0,1
42,p048,6,1,27.04,100.0,0,27.04,100.0,100.0,1
42,p048,6,2,27.04,100.0,0,27.04,100.0,100.0,1
42,p048,6,4,27.04,100.0,0,27.04,100.0,100.0,1
42,p048,6,8,27.04,100.0,0,27.04,100.0,100.0,1
42,p048,6,16,49.63999999999999,16.666666666666664,1,27.04,100.0,100.0,1
42,p048,6,32,49.63999999999999,16.666666666666664,1,28.04,98.0,98.0,1
42,p048,6,64,89.82,58.529411764705884,1,28.04,98.0,98.0,1
42,p048,7,1,9.98,100.0,0,9.98,100.0,100.0,1
42,p048,7,2,10.600000000000001,100.0,0,10.600000000000001,100.0,100.0,1
42,p048,7,4,57.78,97.27272727272728,1,15.600000000000001,100.0,100.0,1
42,p048,7,8,57.78,97.27272727272728,1,16.08,100.0,100.0,1
42,p048,7,16,57.78,97.27272727272728,1,26.74,100.0,100.0,1
42,p048,7,32,57.78,97.27272727272728,1,26.74,100.0,100.0,1
42,p048,7,64,57.78,97.27272727272728,1,28.36,98.0,98.0,1
42,p048,8,1,4.8,100.0,0,4.8,100.0,100.0,1
42,p048,8,2,9.98,100.0,0,9.98,100.0,100.0,1
42,p048,8,4,10.440000000000001,100.0,0,10.440000000000001,100.0,100.0,1
42,p048,8,8,93.66,13.529411764705882,1,24.560000000000002,100.0,100.0,1
42,p048,8,16,93.66,13.529411764705882,1,24.58,100.0,100.0,1
42,p048,8,32,93.66,13.529411764705882,1,24.58,100.0,100.0,1
42,p048,8,64,93.66,13.529411764705882,1,26.58,100.0,100.0,1
42,p048,9,1,10.280000000000001,100.0,0,10.280000000000001,100.0,100.0,1
42,p048,9,2,10.280000000000001,100.0,0,10.280000000000001,100.0,100.0,1
42,p048,9,4,10.440000000000001,100.0,0,10.440000000000001,100.0,100.0,1
42,p048,9,8,26.419999999999998,100.0,0,26.419999999999998,100.0,100.0,1
42,p048,9,16,26.419999999999998,100.0,0,26.419999999999998,100.0,100.0,1
42,p048,9,32,48.82000000000001,97.0,1,27.04,100.0,100.0,1
42,p048,9,64,58.44,17.0,1,27.04,100.0,100.0,1
42,p048,10,1,10.440000000000001,100.0,0,10.440000000000001,100.0,100.0,1
42,p048,10,2,15.3,100.0,0,15.3,100.0,100.0,1
42,p048,10,4,15.3,100.0,0,15.3,100.0,100.0,1
42,p048,10,8,15.3,100.0,0,15.3,100.0,100.0,1
42,p048,10,16,27.7,20.0,1,26.9,100.0,100.0,1
42,p048,10,32,27.7,20.0,1,27.04,100.0,100.0,1
42,p048,10,64,48.839999999999996,97.0,1,27.04,100.0,100.0,1
42,p048,11,1,9.98,100.0,0,9.98,100.0,100.0,1
42,p048,11,2,10.600000000000001,100.0,0,10.600000000000001,100.0,100.0,1
42,p048,11,4,10.600000000000001,100.0,0,10.600000000000001,100.0,100.0,1
42,p048,11,8,15.62,100.0,0,15.62,100.0,100.0,1
42,p048,11,16,18.939999999999998,100.0,0,18.939999999999998,100.0,100.0,1
42,p048,11,32,28.18,20.0,1,19.4,100.0,100.0,1
42,p048,11,64,89.66,58.529411764705884,1,26.9,100.0,100.0,1
73,p037,0,1,11.26,20.0,0,11.26,20.0,20.0,1
73,p037,0,2,11.26,20.0,0,11.26,20.0,20.0,1
73,p037,0,4,18.0,100.0,0,18.0,100.0,100.0,1
73,p037,0,8,27.1,98.0,0,27.1,98.0,98.0,1
73,p037,0,16,27.1,98.0,0,27.1,98.0,98.0,1
73,p037,0,32,48.2,97.0,1,27.1,98.0,98.0,1
73,p037,0,64,100.0,58.68421052631579,1,34.76,100.0,100.0,1
73,p037,1,1,9.5,100.0,0,9.5,100.0,100.0,1
73,p037,1,2,9.5,100.0,0,9.5,100.0,100.0,1
73,p037,1,4,26.1,100.0,0,26.1,100.0,100.0,1
73,p037,1,8,29.48,17.5,1,26.1,100.0,100.0,1
73,p037,1,16,47.42,97.0,1,27.58,98.0,98.0,1
73,p037,1,32,47.879999999999995,97.0,1,27.58,98.0,98.0,1
73,p037,1,64,57.16,97.27272727272728,1,45.94,18.57142857142857,18.57142857142857,1
73,p037,2,1,25.479999999999997,100.0,0,25.479999999999997,100.0,100.0,1
73,p037,2,2,25.479999999999997,100.0,0,25.479999999999997,100.0,100.0,1
73,p037,2,4,25.479999999999997,100.0,0,25.479999999999997,100.0,100.0,1
73,p037,2,8,29.48,17.5,1,27.1,98.0,98.0,1
73,p037,2,16,91.3,93.88888888888889,1,27.1,98.0,98.0,1
73,p037,2,32,91.3,93.88888888888889,1,27.1,98.0,98.0,1
73,p037,2,64,98.0,58.888888888888886,1,27.419999999999998,98.0,98.0,1
73,p037,3,1,15.3,100.0,0,15.3,100.0,100.0,1
73,p037,3,2,15.3,100.0,0,15.3,100.0,100.0,1
73,p037,3,4,15.3,100.0,0,15.3,100.0,100.0,1
73,p037,3,8,25.479999999999997,100.0,0,25.479999999999997,100.0,100.0,1
73,p037,3,16,44.879999999999995,95.71428571428571,1,25.479999999999997,100.0,100.0,1
73,p037,3,32,89.03999999999999,58.529411764705884,1,27.259999999999998,98.0,98.0,1
73,p037,3,64,89.03999999999999,58.529411764705884,1,27.259999999999998,98.0,98.0,1
73,p037,4,1,9.18,100.0,0,9.18,100.0,100.0,1
73,p037,4,2,9.18,100.0,0,9.18,100.0,100.0,1
73,p037,4,4,15.14,100.0,0,15.14,100.0,100.0,1
73,p037,4,8,25.479999999999997,100.0,0,25.479999999999997,100.0,100.0,1
73,p037,4,16,48.2,97.0,1,25.479999999999997,100.0,100.0,1
73,p037,4,32,48.2,97.0,1,25.479999999999997,100.0,100.0,1
73,p037,4,64,56.86,97.27272727272728,1,26.96,98.0,98.0,1
73,p037,5,1,47.720000000000006,15.0,1,,,0.0,0
73,p037,5,2,47.720000000000006,15.0,1,9.18,100.0,100.0,1
73,p037,5,4,47.720000000000006,15.0,1,9.5,100.0,100.0,1
73,p037,5,8,97.38,58.888888888888886,1,23.32,100.0,100.0,1
73,p037,5,16,97.38,58.888888888888886,1,25.799999999999997,100.0,100.0,1
73,p037,5,32,97.38,58.888888888888886,1,25.799999999999997,100.0,100.0,1
73,p037,5,64,97.38,58.888888888888886,1,25.96,100.0,100.0,1
73,p037,6,1,18.46,100.0,0,18.46,100.0,100.0,1
73,p037,6,2,18.46,100.0,0,18.46,100.0,100.0,1
73,p037,6,4,18.46,100.0,0,18.46,100.0,100.0,1
73,p037,6,8,25.64,100.0,0,25.64,100.0,100.0,1
73,p037,6,16,27.259999999999998,98.0,0,27.259999999999998,98.0,98.0,1
73,p037,6,32,32.28,98.33333333333333,0,32.28,98.33333333333333,98.33333333333333,1
73,p037,6,64,35.06,100.0,0,35.06,100.0,100.0,1
73,p037,7,1,9.5,100.0,0,9.5,100.0,100.0,1
73,p037,7,2,14.36,100.0,0,14.36,100.0,100.0,1
73,p037,7,4,14.68,100.0,0,14.68,100.0,100.0,1
73,p037,7,8,15.14,100.0,0,15.14,100.0,100.0,1
73,p037,7,16,33.06,98.33333333333333,0,33.06,98.33333333333333,98.33333333333333,1
73,p037,7,32,33.06,98.33333333333333,0,33.06,98.33333333333333,98.33333333333333,1
73,p037,7,64,33.06,98.33333333333333,0,33.06,98.33333333333333,98.33333333333333,1
73,p037,8,1,9.34,100.0,0,9.34,100.0,100.0,1
